compound,protein,normalized_target,is_gene,gene_symbol_mygene,score,notfound,canonical_target
caffeine,RYR1,RYR1,True,,,,RYR1
caffeine,S100A10,S100A10,True,,,,S100A10
caffeine,SAFB,SAFB,True,,,,SAFB
caffeine,SAMD4A,SAMD4A,True,,,,SAMD4A
caffeine,SAP18,SAP18,True,,,,SAP18
caffeine,SASH1,SASH1,True,,,,SASH1
caffeine,SC5D,SC5D,True,,,,SC5D
caffeine,SCAMP1,SCAMP1,True,,,,SCAMP1
caffeine,SCAP,SCAP,True,,,,SCAP
caffeine,SCARB1,SCARB1,True,,,,SCARB1
caffeine,SCD,SCD,True,,,,SCD
caffeine,SCFD1,SCFD1,True,,,,SCFD1
caffeine,SCP2,SCP2,True,,,,SCP2
caffeine,SDCBP2,SDCBP2,True,,,,SDCBP2
caffeine,SEC16B,SEC16B,True,,,,SEC16B
caffeine,SEC23A,SEC23A,True,,,,SEC23A
caffeine,SEC61B,SEC61B,True,,,,SEC61B
caffeine,SEMA4B,SEMA4B,True,,,,SEMA4B
caffeine,SENP3,SENP3,True,,,,SENP3
caffeine,SEPHS2,SEPHS2,True,,,,SEPHS2
caffeine,SERINC3,SERINC3,True,,,,SERINC3
caffeine,SERPINA6,SERPINA6,True,,,,SERPINA6
caffeine,SESN1,SESN1,True,,,,SESN1
caffeine,SETD3,SETD3,True,,,,SETD3
caffeine,SETX,SETX,True,,,,SETX
caffeine,SF3A3,SF3A3,True,,,,SF3A3
caffeine,SFPQ,SFPQ,True,,,,SFPQ
caffeine,SFXN3,SFXN3,True,,,,SFXN3
caffeine,SGSM3,SGSM3,True,,,,SGSM3
caffeine,SH2D5,SH2D5,True,,,,SH2D5
caffeine,SH3GLB2,SH3GLB2,True,,,,SH3GLB2
caffeine,SHANK2,SHANK2,True,,,,SHANK2
caffeine,SHROOM1,SHROOM1,True,,,,SHROOM1
caffeine,SIGIRR,SIGIRR,True,,,,SIGIRR
caffeine,SIPA1L1,SIPA1L1,True,,,,SIPA1L1
caffeine,SIRT1,SIRT1,True,,,,SIRT1
caffeine,SIT1,SIT1,True,,,,SIT1
caffeine,SKIC2,SKIC2,True,,,,SKIC2
caffeine,SLAIN2,SLAIN2,True,,,,SLAIN2
caffeine,SLC17A5,SLC17A5,True,,,,SLC17A5
caffeine,SLC1A1,SLC1A1,True,,,,SLC1A1
caffeine,SLC23A2,SLC23A2,True,,,,SLC23A2
caffeine,SLC26A2,SLC26A2,True,,,,SLC26A2
caffeine,SLC2A10,SLC2A10,True,,,,SLC2A10
caffeine,SLC30A7,SLC30A7,True,,,,SLC30A7
caffeine,SLC35G2,SLC35G2,True,,,,SLC35G2
caffeine,RBMX2,RBMX2,True,,,,RBMX2
caffeine,RC3H2,RC3H2,True,,,,RC3H2
caffeine,RECQL5,RECQL5,True,,,,RECQL5
caffeine,RELCH,RELCH,True,,,,RELCH
caffeine,REN,REN,True,,,,REN
caffeine,RESF1,RESF1,True,,,,RESF1
caffeine,REV1,REV1,True,,,,REV1
caffeine,RFC1,RFC1,True,,,,RFC1
caffeine,RFX3,RFX3,True,,,,RFX3
caffeine,RGL3,RGL3,True,,,,RGL3
caffeine,RGS14,RGS14,True,,,,RGS14
caffeine,RHBDF2,RHBDF2,True,,,,RHBDF2
caffeine,RIC1,RIC1,True,,,,RIC1
caffeine,RIMS2,RIMS2,True,,,,RIMS2
caffeine,RINL,RINL,True,,,,RINL
caffeine,RIOX1,RIOX1,True,,,,RIOX1
caffeine,RIPK1,RIPK1,True,,,,RIPK1
caffeine,RMDN3,RMDN3,True,,,,RMDN3
caffeine,RNF113A,RNF113A,True,,,,RNF113A
caffeine,RNF2,RNF2,True,,,,RNF2
caffeine,RNF220,RNF220,True,,,,RNF220
caffeine,RNF43,RNF43,True,,,,RNF43
caffeine,RNPC3,RNPC3,True,,,,RNPC3
caffeine,RP9,RP9,True,,,,RP9
caffeine,RPF2,RPF2,True,,,,RPF2
caffeine,RPL10A,RPL10A,True,,,,RPL10A
caffeine,RPL18,RPL18,True,,,,RPL18
caffeine,RPL27A,RPL27A,True,,,,RPL27A
caffeine,RPL29,RPL29,True,,,,RPL29
caffeine,RPL4,RPL4,True,,,,RPL4
caffeine,RPL7A,RPL7A,True,,,,RPL7A
caffeine,RPN1,RPN1,True,,,,RPN1
caffeine,RPS10,RPS10,True,,,,RPS10
caffeine,RPS18,RPS18,True,,,,RPS18
caffeine,RPS20,RPS20,True,,,,RPS20
caffeine,RPS28,RPS28,True,,,,RPS28
caffeine,RPS6KA1,RPS6KA1,True,,,,RPS6KA1
caffeine,RPS6KB1,RPS6KB1,True,,,,RPS6KB1
caffeine,RPTOR,RPTOR,True,,,,RPTOR
caffeine,RRBP1,RRBP1,True,,,,RRBP1
caffeine,RRP1,RRP1,True,,,,RRP1
caffeine,RRP8,RRP8,True,,,,RRP8
caffeine,RSL1D1,RSL1D1,True,,,,RSL1D1
caffeine,RTKN,RTKN,True,,,,RTKN
caffeine,RUFY1,RUFY1,True,,,,RUFY1
caffeine,RUVBL2,RUVBL2,True,,,,RUVBL2
caffeine,RYBP,RYBP,True,,,,RYBP
caffeine,LARP7,LARP7,True,,,,LARP7
caffeine,LATS1,LATS1,True,,,,LATS1
caffeine,LCOR,LCOR,True,,,,LCOR
caffeine,LDLR,LDLR,True,,,,LDLR
caffeine,LENG1,LENG1,True,,,,LENG1
caffeine,LEP,LEP,True,,,,LEP
caffeine,LGALSL,LGALSL,True,,,,LGALSL
caffeine,LIM2.3,lim2 3,False,,,True,lim2 3
caffeine,LIN28B,LIN28B,True,,,,LIN28B
caffeine,LINC00308,LINC00308,True,,,,LINC00308
caffeine,LMO7,LMO7,True,,,,LMO7
caffeine,LPAR4,LPAR4,True,,,,LPAR4
caffeine,LPL,LPL,True,,,,LPL
caffeine,LRBA,LRBA,True,,,,LRBA
caffeine,LRP4,LRP4,True,,,,LRP4
caffeine,LRRC47,LRRC47,True,,,,LRRC47
caffeine,LRRFIP1,LRRFIP1,True,,,,LRRFIP1
caffeine,LRWD1,LRWD1,True,,,,LRWD1
caffeine,LSM14B,LSM14B,True,,,,LSM14B
caffeine,LUC7L,LUC7L,True,,,,LUC7L
caffeine,LYSMD2,LYSMD2,True,,,,LYSMD2
caffeine,MACO1,MACO1,True,,,,MACO1
caffeine,MAEL,MAEL,True,,,,MAEL
caffeine,MAGED2,MAGED2,True,,,,MAGED2
caffeine,MAGI3,MAGI3,True,,,,MAGI3
caffeine,MAML1,MAML1,True,,,,MAML1
caffeine,MAP1B,MAP1B,True,,,,MAP1B
caffeine,MAP2K2,MAP2K2,True,,,,MAP2K2
caffeine,MAP2K7,MAP2K7,True,,,,MAP2K7
caffeine,MAP3K2,MAP3K2,True,,,,MAP3K2
caffeine,MAP4,MAP4,True,,,,MAP4
caffeine,MAP7D1,MAP7D1,True,,,,MAP7D1
caffeine,MAPK1,MAPK1,True,,,,MAPK1
caffeine,MAPK3,MAPK3,True,,,,MAPK3
caffeine,MAPK8IP3,MAPK8IP3,True,,,,MAPK8IP3
caffeine,MAPRE1,MAPRE1,True,,,,MAPRE1
caffeine,MARCHF11,MARCHF11,True,,,,MARCHF11
caffeine,MARK2,MARK2,True,,,,MARK2
caffeine,MAST4,MAST4,True,,,,MAST4
caffeine,MB21D2,MB21D2,True,,,,MB21D2
caffeine,MC2R,MC2R,True,,,,MC2R
caffeine,MCM10,MCM10,True,,,,MCM10
caffeine,MCM9,MCM9,True,,,,MCM9
caffeine,MCRS1,MCRS1,True,,,,MCRS1
caffeine,MDM2,MDM2,True,,,,MDM2
caffeine,RYR2,RYR2,True,,,,RYR2
caffeine,SLC41A3,SLC41A3,True,,,,SLC41A3
caffeine,SLC47A2,SLC47A2,True,,,,SLC47A2
caffeine,MTRR,MTRR,True,,,,MTRR
caffeine,MTUS1,MTUS1,True,,,,MTUS1
caffeine,MUTYH,MUTYH,True,,,,MUTYH
caffeine,SLC6A15,SLC6A15,True,,,,SLC6A15
caffeine,SLC6A8,SLC6A8,True,,,,SLC6A8
caffeine,MVK,MVK,True,,,,MVK
caffeine,MYBPC3,MYBPC3,True,,,,MYBPC3
caffeine,MYH10,MYH10,True,,,,MYH10
caffeine,SLC9A7,SLC9A7,True,,,,SLC9A7
caffeine,SLCO4A1,SLCO4A1,True,,,,SLCO4A1
caffeine,SLMAP,SLMAP,True,,,,SLMAP
caffeine,MYLPFB,MYLPFB,True,,,,MYLPFB
caffeine,MYO1C,MYO1C,True,,,,MYO1C
caffeine,SLX4,SLX4,True,,,,SLX4
caffeine,SMAD3,SMAD3,True,,,,SMAD3
caffeine,SMARCA1,SMARCA1,True,,,,SMARCA1
caffeine,MYO9B,MYO9B,True,,,,MYO9B
caffeine,NAA10,NAA10,True,,,,NAA10
caffeine,SMARCAL1,SMARCAL1,True,,,,SMARCAL1
caffeine,SMC1A,SMC1A,True,,,,SMC1A
caffeine,NAP1L1,NAP1L1,True,,,,NAP1L1
caffeine,NAT2,NAT2,True,,,,NAT2
caffeine,SMCR8,SMCR8,True,,,,SMCR8
caffeine,SMG9,SMG9,True,,,,SMG9
caffeine,SMOX,SMOX,True,,,,SMOX
caffeine,NBN,NBN,True,,,,NBN
caffeine,NCAPG,NCAPG,True,,,,NCAPG
caffeine,NCK1,NCK1,True,,,,NCK1
caffeine,SMURF2,SMURF2,True,,,,SMURF2
caffeine,SNAPIN,SNAPIN,True,,,,SNAPIN
caffeine,SNRNP200,SNRNP200,True,,,,SNRNP200
caffeine,NCL,NCL,True,,,,NCL
caffeine,NCOA5,NCOA5,True,,,,NCOA5
caffeine,NCR3LG1,NCR3LG1,True,,,,NCR3LG1
caffeine,SNTB1,SNTB1,True,,,,SNTB1
caffeine,SNW1,SNW1,True,,,,SNW1
caffeine,NDRG2,NDRG2,True,,,,NDRG2
caffeine,NEB,NEB,True,,,,NEB
caffeine,SNX17,SNX17,True,,,,SNX17
caffeine,SNX33,SNX33,True,,,,SNX33
caffeine,SOCS6,SOCS6,True,,,,SOCS6
caffeine,NEDD4L,NEDD4L,True,,,,NEDD4L
caffeine,NEK1,NEK1,True,,,,NEK1
caffeine,NEK9,NEK9,True,,,,NEK9
caffeine,SOD2,SOD2,True,,,,SOD2
caffeine,SORBS2,SORBS2,True,,,,SORBS2
caffeine,SOWAHA,SOWAHA,True,,,,SOWAHA
caffeine,NELFE,NELFE,True,,,,NELFE
caffeine,NEUROG2,NEUROG2,True,,,,NEUROG2
caffeine,NFATC2IP,NFATC2IP,True,,,,NFATC2IP
caffeine,SOX5,SOX5,True,,,,SOX5
caffeine,SP1,SP1,True,,,,SP1
caffeine,SP4,SP4,True,,,,SP4
caffeine,NFE2L2,NFE2L2,True,,,,NFE2L2
caffeine,NFKB1,NFKB1,True,,,,NFKB1
caffeine,NFKBIE,NFKBIE,True,,,,NFKBIE
caffeine,SPAG5,SPAG5,True,,,,SPAG5
caffeine,SPAST,SPAST,True,,,,SPAST
caffeine,SPECC1L,SPECC1L,True,,,,SPECC1L
caffeine,NGDN,NGDN,True,,,,NGDN
caffeine,NHSL1,NHSL1,True,,,,NHSL1
caffeine,NIN,NIN,True,,,,NIN
caffeine,SPINDOC,SPINDOC,True,,,,SPINDOC
caffeine,SPP1,SPP1,True,,,,SPP1
caffeine,SPRED2,SPRED2,True,,,,SPRED2
caffeine,NKD1,NKD1,True,,,,NKD1
caffeine,NMD3,NMD3,True,,,,NMD3
caffeine,SPRTN,SPRTN,True,,,,SPRTN
caffeine,SPTAN1,SPTAN1,True,,,,SPTAN1
caffeine,SQLE,SQLE,True,,,,SQLE
caffeine,NOL12,NOL12,True,,,,NOL12
caffeine,NOLC1,NOLC1,True,,,,NOLC1
caffeine,SQSTM1,SQSTM1,True,,,,SQSTM1
caffeine,SRCAP,SRCAP,True,,,,SRCAP
caffeine,NOP56,NOP56,True,,,,NOP56
caffeine,NOS2,NOS2,True,,,,NOS2
caffeine,NPAS2,NPAS2,True,,,,NPAS2
caffeine,NPHS1,NPHS1,True,,,,NPHS1
caffeine,NPM2,NPM2,True,,,,NPM2
caffeine,SREK1,SREK1,True,,,,SREK1
caffeine,SRGAP1,SRGAP1,True,,,,SRGAP1
caffeine,NPSN,NPSN,True,,,,NPSN
caffeine,NR1H3,NR1H3,True,,,,NR1H3
caffeine,NR3C1,NR3C1,True,,,,NR3C1
caffeine,SRP9,SRP9,True,,,,SRP9
caffeine,SRRM1,SRRM1,True,,,,SRRM1
caffeine,SRSF2,SRSF2,True,,,,SRSF2
caffeine,NR3C1,NR3C1,True,,,,NR3C1
caffeine,NRCAM,NRCAM,True,,,,NRCAM
caffeine,NSA2,NSA2,True,,,,NSA2
caffeine,RBX1,RBX1,True,,,,RBX1
caffeine,RCOR2,RCOR2,True,,,,RCOR2
caffeine,RELA,RELA,True,,,,RELA
caffeine,REN,REN,True,,,,REN
caffeine,REPS1,REPS1,True,,,,REPS1
caffeine,RETREG2,RETREG2,True,,,,RETREG2
caffeine,REXO1L1P,REXO1L1P,True,,,,REXO1L1P
caffeine,RFLNB,RFLNB,True,,,,RFLNB
caffeine,RFXAP,RFXAP,True,,,,RFXAP
caffeine,RGPD3,RGPD3,True,,,,RGPD3
caffeine,RGS2,RGS2,True,,,,RGS2
caffeine,RHPN2,RHPN2,True,,,,RHPN2
caffeine,RICTOR,RICTOR,True,,,,RICTOR
caffeine,RIN3,RIN3,True,,,,RIN3
caffeine,RIOK2,RIOK2,True,,,,RIOK2
caffeine,RIPOR1,RIPOR1,True,,,,RIPOR1
caffeine,RMP64,RMP64,True,,,,RMP64
caffeine,RNF166,RNF166,True,,,,RNF166
caffeine,RNF213,RNF213,True,,,,RNF213
caffeine,RNF4,RNF4,True,,,,RNF4
caffeine,RNFT2,RNFT2,True,,,,RNFT2
caffeine,ROCK1,ROCK1,True,,,,ROCK1
caffeine,RPA2,RPA2,True,,,,RPA2
caffeine,RPGR,RPGR,True,,,,RPGR
caffeine,RPL17,RPL17,True,,,,RPL17
caffeine,RPL26,RPL26,True,,,,RPL26
caffeine,RPL36,RPL36,True,,,,RPL36
caffeine,RPL5,RPL5,True,,,,RPL5
caffeine,RPRD1B,RPRD1B,True,,,,RPRD1B
caffeine,RPS14,RPS14,True,,,,RPS14
caffeine,RPS2,RPS2,True,,,,RPS2
caffeine,RPS27,RPS27,True,,,,RPS27
caffeine,RPS3A,RPS3A,True,,,,RPS3A
caffeine,RPS6,RPS6,True,,,,RPS6
caffeine,RPS6KA3,RPS6KA3,True,,,,RPS6KA3
caffeine,RPS6KC1,RPS6KC1,True,,,,RPS6KC1
caffeine,RPUSD2,RPUSD2,True,,,,RPUSD2
caffeine,RRM1,RRM1,True,,,,RRM1
caffeine,RRP15,RRP15,True,,,,RRP15
caffeine,RSBN1L,RSBN1L,True,,,,RSBN1L
caffeine,RSRC2,RSRC2,True,,,,RSRC2
caffeine,RTN3,RTN3,True,,,,RTN3
caffeine,RUNX1,RUNX1,True,,,,RUNX1
caffeine,RXRA,RXRA,True,,,,RXRA
caffeine,SRSF7,SRSF7,True,,,,SRSF7
caffeine,NSRP1,NSRP1,True,,,,NSRP1
caffeine,NUAK2,NUAK2,True,,,,NUAK2
caffeine,NUDC,NUDC,True,,,,NUDC
caffeine,NUP153,NUP153,True,,,,NUP153
caffeine,NUP214,NUP214,True,,,,NUP214
caffeine,NUPR1,NUPR1,True,,,,NUPR1
caffeine,OAT,OAT,True,,,,OAT
caffeine,OGT,OGT,True,,,,OGT
caffeine,OR4E1,OR4E1,True,,,,OR4E1
caffeine,OSBPL11,OSBPL11,True,,,,OSBPL11
caffeine,OSER1,OSER1,True,,,,OSER1
caffeine,OTUB1,OTUB1,True,,,,OTUB1
caffeine,OXR1,OXR1,True,,,,OXR1
caffeine,PA2G4,PA2G4,True,,,,PA2G4
caffeine,PABPC1,PABPC1,True,,,,PABPC1
caffeine,PACSIN3,PACSIN3,True,,,,PACSIN3
caffeine,PAK1,PAK1,True,,,,PAK1
caffeine,PAK1IP1,PAK1IP1,True,,,,PAK1IP1
caffeine,PAK4,PAK4,True,,,,PAK4
caffeine,PALMD,PALMD,True,,,,PALMD
caffeine,PAPOLG,PAPOLG,True,,,,PAPOLG
caffeine,PARN,PARN,True,,,,PARN
caffeine,PARP1,PARP1,True,,,,PARP1
caffeine,PARP1,PARP1,True,,,,PARP1
caffeine,PASK,PASK,True,,,,PASK
caffeine,Adenosine receptor A2b,adenosine receptor a2b,False,ADORA2B,,False,ADORA2B
caffeine,PAX3,PAX3,True,,,,PAX3
caffeine,PBX2,PBX2,True,,,,PBX2
caffeine,PCDHB12,PCDHB12,True,,,,PCDHB12
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,PCLAF,PCLAF,True,,,,PCLAF
caffeine,PCNT,PCNT,True,,,,PCNT
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,PCYT2,PCYT2,True,,,,PCYT2
caffeine,PDE11A,PDE11A,True,,,,PDE11A
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,"Glycogen phosphorylase, muscle form",glycogen phosphorylase muscle form,False,,,True,glycogen phosphorylase muscle form
caffeine,PDE8A,PDE8A,True,,,,PDE8A
caffeine,PDIA6,PDIA6,True,,,,PDIA6
caffeine,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",phosphatidylinositol 4 5 bisphosphate 3 kinase catalytic subunit alpha isoform,False,,,True,phosphatidylinositol 4 5 bisphosphate 3 kinase catalytic subunit alpha isoform
caffeine,Serine/threonine-protein kinase ATR,serine threonine protein kinase atr,False,,,True,serine threonine protein kinase atr
caffeine,PDLIM7,PDLIM7,True,,,,PDLIM7
caffeine,ADORA2A,ADORA2A,True,,,,ADORA2A
caffeine,PEAK1,PEAK1,True,,,,PEAK1
caffeine,PELP1,PELP1,True,,,,PELP1
caffeine,CXADR,CXADR,True,,,,CXADR
caffeine,CXCL8,CXCL8,True,,,,CXCL8
caffeine,CYC1,CYC1,True,,,,CYC1
caffeine,PFDN1,PFDN1,True,,,,PFDN1
caffeine,PFKMA,PFKMA,True,,,,PFKMA
caffeine,PGBD1,PGBD1,True,,,,PGBD1
caffeine,CYP11B1,CYP11B1,True,,,,CYP11B1
caffeine,CYP17A1,CYP17A1,True,,,,CYP17A1
caffeine,CYP19A1B,CYP19A1B,True,,,,CYP19A1B
caffeine,PGM1,PGM1,True,,,,PGM1
caffeine,PGRMC1,PGRMC1,True,,,,PGRMC1
caffeine,CYP1A1,CYP1A1,True,,,,CYP1A1
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,PHEX,PHEX,True,,,,PHEX
caffeine,PHF13,PHF13,True,,,,PHF13
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP1B1,CYP1B1,True,,,,CYP1B1
caffeine,CYP2A4,CYP2A4,True,,,,CYP2A4
caffeine,SLC39A3,SLC39A3,True,,,,SLC39A3
caffeine,SLC47A1,SLC47A1,True,,,,SLC47A1
caffeine,SLC51B,SLC51B,True,,,,SLC51B
caffeine,PDE4B,PDE4B,True,,,,PDE4B
caffeine,SLC6A14,SLC6A14,True,,,,SLC6A14
caffeine,SLC6A3,SLC6A3,True,,,,SLC6A3
caffeine,SLC9A4,SLC9A4,True,,,,SLC9A4
caffeine,SLC9A6,SLC9A6,True,,,,SLC9A6
caffeine,SLCO1D1,SLCO1D1,True,,,,SLCO1D1
caffeine,SLK,SLK,True,,,,SLK
caffeine,SMAD2,SMAD2,True,,,,SMAD2
caffeine,SMAD9,SMAD9,True,,,,SMAD9
caffeine,SMARCAD1,SMARCAD1,True,,,,SMARCAD1
caffeine,SMARCE1,SMARCE1,True,,,,SMARCE1
caffeine,SMC5,SMC5,True,,,,SMC5
caffeine,SMG8,SMG8,True,,,,SMG8
caffeine,SMNDC1,SMNDC1,True,,,,SMNDC1
caffeine,SMTN,SMTN,True,,,,SMTN
caffeine,SNAPC4,SNAPC4,True,,,,SNAPC4
caffeine,SNRK,SNRK,True,,,,SNRK
caffeine,SNTA1,SNTA1,True,,,,SNTA1
caffeine,SNURF,SNURF,True,,,,SNURF
caffeine,SNX15,SNX15,True,,,,SNX15
caffeine,SNX30,SNX30,True,,,,SNX30
caffeine,SOBP,SOBP,True,,,,SOBP
caffeine,SORBS1,SORBS1,True,,,,SORBS1
caffeine,SOS1,SOS1,True,,,,SOS1
caffeine,SOX4,SOX4,True,,,,SOX4
caffeine,SOX9,SOX9,True,,,,SOX9
caffeine,SP3,SP3,True,,,,SP3
caffeine,SPAG1,SPAG1,True,,,,SPAG1
caffeine,SPART,SPART,True,,,,SPART
caffeine,SPECC1,SPECC1,True,,,,SPECC1
caffeine,SPICE1,SPICE1,True,,,,SPICE1
caffeine,SPOCK2,SPOCK2,True,,,,SPOCK2
caffeine,SPRED1,SPRED1,True,,,,SPRED1
caffeine,SPRN,SPRN,True,,,,SPRN
caffeine,SPRYD3,SPRYD3,True,,,,SPRYD3
caffeine,SQLE,SQLE,True,,,,SQLE
caffeine,SQSTM1,SQSTM1,True,,,,SQSTM1
caffeine,SRC,SRC,True,,,,SRC
caffeine,SREBF1,SREBF1,True,,,,SREBF1
caffeine,SREBF2,SREBF2,True,,,,SREBF2
caffeine,SRFBP1,SRFBP1,True,,,,SRFBP1
caffeine,SRP68,SRP68,True,,,,SRP68
caffeine,SRP72,SRP72,True,,,,SRP72
caffeine,SRPRB,SRPRB,True,,,,SRPRB
caffeine,SRSF11,SRSF11,True,,,,SRSF11
caffeine,SRSF4,SRSF4,True,,,,SRSF4
caffeine,SSC4D,SSC4D,True,,,,SSC4D
caffeine,NT5E,NT5E,True,,,,NT5E
caffeine,NUCB1,NUCB1,True,,,,NUCB1
caffeine,NUMB,NUMB,True,,,,NUMB
caffeine,NUP205,NUP205,True,,,,NUP205
caffeine,NUP50,NUP50,True,,,,NUP50
caffeine,NUP93,NUP93,True,,,,NUP93
caffeine,NWD2,NWD2,True,,,,NWD2
caffeine,OCIAD1,OCIAD1,True,,,,OCIAD1
caffeine,OGA,OGA,True,,,,OGA
caffeine,OLIG3,OLIG3,True,,,,OLIG3
caffeine,ORC6,ORC6,True,,,,ORC6
caffeine,OSBP,OSBP,True,,,,OSBP
caffeine,OSBPL8,OSBPL8,True,,,,OSBPL8
caffeine,OSTF1,OSTF1,True,,,,OSTF1
caffeine,OTUD5,OTUD5,True,,,,OTUD5
caffeine,P2RY8,P2RY8,True,,,,P2RY8
caffeine,PACS2,PACS2,True,,,,PACS2
caffeine,PAIP1,PAIP1,True,,,,PAIP1
caffeine,PAK2,PAK2,True,,,,PAK2
caffeine,PALM2AKAP2,PALM2AKAP2,True,,,,PALM2AKAP2
caffeine,PAN3,PAN3,True,,,,PAN3
caffeine,PANK4,PANK4,True,,,,PANK4
caffeine,PARD6B,PARD6B,True,,,,PARD6B
caffeine,PARP1,PARP1,True,,,,PARP1
caffeine,PARP1,PARP1,True,,,,PARP1
caffeine,PARP4,PARP4,True,,,,PARP4
caffeine,PATZ1,PATZ1,True,,,,PATZ1
caffeine,Adenosine receptor A1,adenosine receptor a1,False,ADORA1,,False,ADORA1
caffeine,PBK,PBK,True,,,,PBK
caffeine,PCBP1,PCBP1,True,,,,PCBP1
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,PCIF1,PCIF1,True,,,,PCIF1
caffeine,PCNA,PCNA,True,,,,PCNA
caffeine,PCNX3,PCNX3,True,,,,PCNX3
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,PCYT1A,PCYT1A,True,,,,PCYT1A
caffeine,PDCD11,PDCD11,True,,,,PDCD11
caffeine,Cyclic nucleotide phosphodiesterase,cyclic nucleotide phosphodiesterase,False,CNP,,False,CNP
caffeine,PDE5A,PDE5A,True,,,,PDE5A
caffeine,Amine oxidase [flavin-containing] B,amine oxidase flavin containing b,False,,,True,amine oxidase flavin containing b
caffeine,"Inositol 1,4,5-trisphosphate receptor",inositol 1 4 5 trisphosphate receptor,False,,,True,inositol 1 4 5 trisphosphate receptor
caffeine,"Inositol 1,4,5-trisphosphate receptor",inositol 1 4 5 trisphosphate receptor,False,,,True,inositol 1 4 5 trisphosphate receptor
caffeine,PDIA3,PDIA3,True,,,,PDIA3
caffeine,Ryanodine receptor 1,ryanodine receptor 1,False,RYR1,,False,RYR1
caffeine,PDLIM2,PDLIM2,True,,,,PDLIM2
caffeine,GFAP,GFAP,True,,,,GFAP
caffeine,PDS5B,PDS5B,True,,,,PDS5B
caffeine,CX3CL1,CX3CL1,True,,,,CX3CL1
caffeine,PDZD8,PDZD8,True,,,,PDZD8
caffeine,PECR,PECR,True,,,,PECR
caffeine,PEX13,PEX13,True,,,,PEX13
caffeine,CXCL8,CXCL8,True,,,,CXCL8
caffeine,CYBA,CYBA,True,,,,CYBA
caffeine,PFKFB3,PFKFB3,True,,,,PFKFB3
caffeine,PFN1,PFN1,True,,,,PFN1
caffeine,PGCKA1,PGCKA1,True,,,,PGCKA1
caffeine,CYP11A1,CYP11A1,True,,,,CYP11A1
caffeine,CYP12D1-P,cyp12d1 p,False,,,True,cyp12d1 p
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,PGK1,PGK1,True,,,,PGK1
caffeine,PGM2,PGM2,True,,,,PGM2
caffeine,PHACTR2,PHACTR2,True,,,,PHACTR2
caffeine,CYP1A,CYP1A,True,,,,CYP1A
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,PHB1,PHB1,True,,,,PHB1
caffeine,PHF1,PHF1,True,,,,PHF1
caffeine,PHF2,PHF2,True,,,,PHF2
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,CYP21A2,CYP21A2,True,,,,CYP21A2
caffeine,RYR1,RYR1,True,,,,RYR1
caffeine,RYR2,RYR2,True,,,,RYR2
caffeine,S100A13,S100A13,True,,,,S100A13
caffeine,SAFB2,SAFB2,True,,,,SAFB2
caffeine,SAMD4B,SAMD4B,True,,,,SAMD4B
caffeine,SAP30BP,SAP30BP,True,,,,SAP30BP
caffeine,SATB2,SATB2,True,,,,SATB2
caffeine,SCAF1,SCAF1,True,,,,SCAF1
caffeine,SCAMP3,SCAMP3,True,,,,SCAMP3
caffeine,SCAPER,SCAPER,True,,,,SCAPER
caffeine,SCARB1,SCARB1,True,,,,SCARB1
caffeine,SCD1,SCD1,True,,,,SCD1
caffeine,SCML2,SCML2,True,,,,SCML2
caffeine,SCRIB,SCRIB,True,,,,SCRIB
caffeine,SEC13,SEC13,True,,,,SEC13
caffeine,SEC22B,SEC22B,True,,,,SEC22B
caffeine,SEC23IP,SEC23IP,True,,,,SEC23IP
caffeine,SEC63,SEC63,True,,,,SEC63
caffeine,SEMA4G,SEMA4G,True,,,,SEMA4G
