superpathway of phospholipid biosynthesis
ester phospholipid biosynthesis
phospholipid biosynthesis (CL(19:0cycv8c/16:0/14:0/14:0))
phospholipid biosynthesis (CL(19:0cycv8c/16:0/16:0/17:0cycw7c))
phospholipid biosynthesis CL(16:0/16:1(9Z)/18:1(9Z)/16:0)
phospholipid biosynthesis (CL(19:0cycv8c/16:0/17:0cycw7c/17:0cycw7c))
phospholipid biosynthesis CL(16:0/16:1(9Z)/19:0cycv8c/16:1(9Z))
phospholipid biosynthesis (CL(19:0cycv8c/16:0/19:0cycv8c/14:0))
phospholipid biosynthesis CL(16:0/17:0cycw7c/16:1(9Z)/16:1(9Z))
phospholipid biosynthesis CL(16:0/17:0cycw7c/17:0cycw7c/18:1(9Z))
phospholipid biosynthesis CL(16:0/17:0cycw7c/18:1(9Z)/18:1(9Z))
phospholipid biosynthesis CL(16:0/18:1(9Z)/14:0/16:0)
phospholipid biosynthesis CL(16:0/18:1(9Z)/16:0/18:1(9Z))
phospholipid biosynthesis CL(16:0/18:1(9Z)/17:0cycw7c/16:0)
phospholipid biosynthesis CL(16:0/18:1(9Z)/18:1(9Z)/16:0)
phospholipid biosynthesis (CL(19:0cycv8c/16:0/19:0cycv8c/17:0cycw7c))
phospholipid biosynthesis (CL(19:0cycv8c/16:1(9Z)/14:0/19:0cycv8c))
phospholipid biosynthesis CL(16:0/18:1(9Z)/19:0cycv8c/18:1(9Z))
phospholipid biosynthesis (CL(19:0cycv8c/16:1(9Z)/17:0cycw7c/16:1(9Z)))
phospholipid biosynthesis (CL(19:0cycv8c/16:1(9Z)/19:0cycv8c/14:0))
phospholipid biosynthesis CL(16:0/19:0cycv8c/16:0/17:0cycw7c)
phospholipid biosynthesis (CL(19:0cycv8c/16:1(9Z)/19:0cycv8c/18:1(9Z)))
phospholipid biosynthesis CL(16:0/19:0cycv8c/17:0cycw7c/17:0cycw7c)
phospholipid biosynthesis (CL(19:0cycv8c/17:0cycw7c/14:0/19:0cycv8c))
phospholipid biosynthesis (CL(19:0cycv8c/17:0cycw7c/19:0cycv8c/17:0cycw7c))
phospholipid biosynthesis CL(16:0/19:0cycv8c/19:0cycv8c/17:0cycw7c)
phospholipid biosynthesis CL(16:1(9Z)/14:0/14:0/16:1(9Z))
phospholipid biosynthesis (CL(19:0cycv8c/18:1(9Z)/14:0/19:0cycv8c))
phospholipid biosynthesis (CL(19:0cycv8c/18:1(9Z)/18:1(9Z)/14:0))
phospholipid biosynthesis (CL(19:0cycv8c/18:1(9Z)/19:0cycv8c/14:0))
phospholipid biosynthesis (CL(19:0cycv8c/19:0cycv8c/14:0/14:0))
phospholipid biosynthesis (CL(19:0cycv8c/19:0cycv8c/14:0/17:0cycw7c))
phospholipid biosynthesis CL(16:1(9Z)/15:0cyclo/15:0cyclo/19:0cycv8c)
phospholipid biosynthesis (CL(19:0cycv8c/19:0cycv8c/17:0cycw7c/16:1(9Z)))
phospholipid biosynthesis CL(16:1(9Z)/15:0cyclo/16:1(9Z)/14:0)
phospholipid biosynthesisCL(16:1(9Z)/15:0cyclo/16:1(9Z)/17:0cycw7c)
phospholipid biosynthesis CL(16:1(9Z)/15:0cyclo/17:0cycw7c/16:1(9Z))
phospholipid biosynthesis CL(16:1(9Z)/15:0cyclo/18:1(9Z)/18:1(9Z))
phospholipid biosynthesis (CL(17:0cycw7c/18:1(9Z)/17:0cycw7c/18:1(9Z)))
phospholipid biosynthesis CL(16:1(9Z)/16:0/14:0/14:0)
phospholipid biosynthesis (CL(17:0cycw7c/19:0cycv8c/14:0/14:0))
phospholipid biosynthesis CL(16:1(9Z)/16:0/16:0/18:1(9Z))
phospholipid biosynthesis (CL(17:0cycw7c/19:0cycv8c/17:0cycw7c/14:0))
phospholipid biosynthesis CL(16:1(9Z)/16:0/16:1(9Z)/16:1(9Z))
phospholipid biosynthesis CL(16:1(9Z)/16:0/17:0cycw7c/16:0)
phospholipid biosynthesis (CL(18:1(9Z)/14:0/14:0/19:0cycv8c))
phospholipid biosynthesis (CL(18:1(9Z)/14:0/17:0cycw7c/17:0cycw7c))
phospholipid biosynthesis CL(16:1(9Z)/16:0/18:1(9Z)/16:1(9Z))
phospholipid biosynthesis (CL(18:1(9Z)/15:0cyclo/14:0/15:0cyclo))
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/14:0/15:0cyclo)
phospholipid biosynthesis (CL(18:1(9Z)/15:0cyclo/15:0cyclo/14:0))
phospholipid biosynthesis (CL(18:1(9Z)/15:0cyclo/16:1(9Z)/18:1(9Z)))
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/16:1(9Z)/14:0)
phospholipid biosynthesis (CL(18:1(9Z)/15:0cyclo/17:0cycw7c/15:0cyclo))
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/17:0cycw7c/14:0)
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/17:0cycw7c/17:0cycw7c)
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/17:0cycw7c/19:0cycv8c)
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/18:1(9Z)/16:1(9Z))
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/19:0cycv8c/14:0)
phospholipid biosynthesis CL(16:1(9Z)/16:1(9Z)/19:0cycv8c/17:0cycw7c)
phospholipid biosynthesis CL(16:1(9Z)/17:0cycw7c/14:0/17:0cycw7c)
phospholipid biosynthesis CL(16:1(9Z)/17:0cycw7c/17:0cycw7c/16:1(9Z))
phospholipid biosynthesis CL(16:1(9Z)/17:0cycw7c/18:1(9Z)/17:0cycw7c)
phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/14:0/14:0)
phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/16:1(9Z)/17:0cycw7c)
phospholipid biosynthesis (CL(18:1(9Z)/15:0cyclo/19:0cycv8c/19:0cycv8c))
phospholipid biosynthesis (CL(18:1(9Z)/16:0/16:0/19:0cycv8c))
phospholipid biosynthesis (CL(18:1(9Z)/16:0/18:1(9Z)/14:0))
phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/17:0cycw7c/17:0cycw7c)
phospholipid biosynthesis (CL(18:1(9Z)/16:0/18:1(9Z)/17:0cycw7c))
phospholipid biosynthesis (CL(18:1(9Z)/16:0/19:0cycv8c/18:1(9Z)))
phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/18:1(9Z)/17:0cycw7c)
phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/14:0/16:1(9Z)))
phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/19:0cycv8c/18:1(9Z))
phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/14:0/14:0)
phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/17:0cycw7c/18:1(9Z)))
phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/18:1(9Z)/19:0cycv8c))
phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/17:0cycw7c/16:1(9Z))
phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/17:0cycw7c/19:0cycv8c)
phospholipid biosynthesis (CL(18:1(9Z)/17:0cycw7c/14:0/18:1(9Z)))
phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/19:0cycv8c/14:0)
phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/19:0cycv8c/18:1(9Z))
phospholipid biosynthesis (CL(18:1(9Z)/17:0cycw7c/18:1(9Z)/17:0cycw7c))
phospholipid biosynthesis CL(17:0cycw7c/15:0cyclo/14:0/17:0cycw7c)
phospholipid biosynthesis CL(17:0cycw7c/15:0cyclo/17:0cycw7c/15:0cyclo)
phospholipid biosynthesis CL(17:0cycw7c/15:0cyclo/17:0cycw7c/18:1(9Z))
phospholipid biosynthesis CL(17:0cycw7c/16:0/14:0/16:0)
phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/14:0/17:0cycw7c))
phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/17:0cycw7c/15:0cyclo))
phospholipid biosynthesis CL(17:0cycw7c/16:0/16:0/14:0)
phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/17:0cycw7c/17:0cycw7c))
phospholipid biosynthesis CL(17:0cycw7c/16:0/17:0cycw7c/17:0cycw7c)
phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/18:1(9Z)/17:0cycw7c))
phospholipid biosynthesis CL(17:0cycw7c/16:0/19:0cycv8c/17:0cycw7c)
phospholipid biosynthesis (CL(17:0cycw7c/16:1(9Z)/17:0cycw7c/14:0))
phospholipid biosynthesis (CL(17:0cycw7c/16:1(9Z)/17:0cycw7c/19:0cycv8c))
phospholipid biosynthesis (CL(17:0cycw7c/17:0cycw7c/14:0/16:0))
phospholipid biosynthesis (CL(17:0cycw7c/17:0cycw7c/14:0/19:0cycv8c))
phospholipid biosynthesis (CL(17:0cycw7c/18:1(9Z)/14:0/17:0cycw7c))
phospholipid biosynthesis (CL(16:1(9Z)/18:1(9Z)/16:1(9Z)/14:0))
phospholipid biosynthesis (CL(18:1(9Z)/16:0/16:0/19:0cycv8c) 2)
phospholipid biosynthesis (CL(10:0(3-OH)/17:0cycw7c/14:0/14:0))
phospholipid biosynthesis (CL(12:0(3-OH)/12:0(3-OH)/12:0/12:0))
phospholipid biosynthesis (CL(12:0(3-OH)/17:0cycw7c/12:0/12:0))
phospholipid biosynthesis (CL(15:0/14:0(3-OH)/14:0/14:0))
phospholipid biosynthesis (CL(16:0/12:0/12:0/12:0)) 2
phospholipid biosynthesis (CL(16:1(9Z)/19:0/16:1(9Z)/19:0))
phospholipid biosynthesis (CL(17:0cycw7c/10:0(3-OH)/14:0/14:0))
phospholipid biosynthesis (CL(18:0/10:0/10:0/10:0))
phospholipid biosynthesis (CL(18:1(11Z)/17:0/14:0/14:0))
phospholipid biosynthesis (CL(19:0/18:1(11Z)/14:0/14:0))
phospholipid biosynthesis (CL(19:iso/12:0(3-OH)/12:0/12:0))
phospholipid biosynthesis (CL(19:iso/17:0cycw7c/19:0/19:0))
phospholipid biosynthesis (CL(18:1(9Z)/16:0/16:0/14:0))
phospholipid biosynthesis (CL(15:0cyclo/15:0cyclo/15:0cyclo/15:0cyclo))
Ethanolamine Metabolism
Phosphatidylcholine Biosynthesis
Phosphatidylcholine Biosynthesis PC(14:0/16:0)
Phosphatidylcholine Biosynthesis PC(14:0/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(14:0/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(14:0/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(14:0/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(14:0/24:0)
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/15:0)
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:1(11Z))
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:2(11Z,14Z))
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:4(8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:2(13Z,16Z))
Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(15:0/14:1(9Z))
Phosphatidylcholine Biosynthesis PC(15:0/18:0)
Phosphatidylcholine Biosynthesis PC(15:0/18:3(6Z,9Z,12Z))
Phosphatidylcholine Biosynthesis PC(15:0/20:1(11Z))
Phosphatidylcholine Biosynthesis PC(15:0/20:4(5Z,8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(15:0/22:1(13Z))
Phosphatidylcholine Biosynthesis PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(16:0/14:0)
Phosphatidylcholine Biosynthesis PC(16:0/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(16:0/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(16:0/20:0)
Phosphatidylcholine Biosynthesis PC(16:0/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(16:0/22:0)
Phosphatidylcholine Biosynthesis PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(16:0/24:1(15Z))
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/16:0)
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(16:1(9Z)/24:0)
Phosphatidylcholine Biosynthesis PC(18:0/15:0)
Phosphatidylcholine Biosynthesis PC(18:0/18:1(11Z))
Phosphatidylcholine Biosynthesis PC(18:0/18:3(9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(18:0/20:2(11Z,14Z))
Phosphatidylcholine Biosynthesis PC(18:0/20:4(8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(18:0/22:2(13Z,16Z))
Phosphatidylcholine Biosynthesis PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/14:1(9Z))
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:0)
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/18:3(6Z,9Z,12Z))
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:1(11Z))
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:1(13Z))
Phosphatidylcholine Biosynthesis PC(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/14:0)
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:0)
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:0)
Phosphatidylcholine Biosynthesis PC(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/14:0)
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/20:0)
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/22:0)
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(18:2(9Z,12Z)/24:1(15Z))
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/16:0)
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(18:3(6Z,9Z,12Z)/24:0)
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/15:0)
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/18:1(11Z))
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/22:2(13Z,16Z))
Phosphatidylcholine Biosynthesis PC(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/14:1(9Z))
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/18:0)
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z))
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/22:1(13Z))
Phosphatidylcholine Biosynthesis PC(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(20:0/14:0)
Phosphatidylcholine Biosynthesis PC(20:0/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(20:0/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(20:0/20:0)
Phosphatidylcholine Biosynthesis PC(20:0/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(20:0/22:0)
Phosphatidylcholine Biosynthesis PC(20:0/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(20:0/24:1(15Z))
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/16:0)
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(20:1(11Z)/24:0)
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/15:0)
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/18:1(11Z))
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/20:2(11Z,14Z))
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/22:2(13Z,16Z))
Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/14:1(9Z))
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:0)
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:1(11Z))
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:1(13Z))
Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/14:0)
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:0)
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:0)
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/24:1(15Z))
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/16:0)
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/24:0)
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/15:0)
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))
Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))
Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(22:0/14:0)
Phosphatidylcholine Biosynthesis PC(22:0/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(22:0/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(22:0/20:0)
Phosphatidylcholine Biosynthesis PC(22:0/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(22:0/22:0)
Phosphatidylcholine Biosynthesis PC(22:0/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(22:0/24:1(15Z))
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/16:0)
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(22:1(13Z)/24:0)
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/15:0)
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/18:1(11Z))
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/18:3(9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/20:2(11Z,14Z))
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/22:2(13Z,16Z))
Phosphatidylcholine Biosynthesis PC(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/18:0)
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/22:1(13Z))
Phosphatidylcholine Biosynthesis PC(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:0)
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z))
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:0)
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))
Phosphatidylcholine Biosynthesis PC(22:5(7Z,10Z,13Z,16Z,19Z)/24:0)
